CHILDID,PUBID,ID,obs_num,o_lifetime_earn,race,sex,treated_HS,life_earn_HS,treated_BA,life_earn_BA,treated_AA,life_earn_AA,treated_CJ,life_earn_CJ,treated_race,life_earn_race,treated_isscommschools,life_earn_isscommschools,treated_jobquality,life_earn_jobquality,treated_jobtraining,life_earn_jobtraining,race_sex,indic
0896013C,1571,18893,2,446202.44,Hispanic,Female,0,446203.69,0,446203.69,0,446203.69,0,446203.69,1,755899.38,0,446203.69,1,483268.66,1,455997.41,5,1
0897018C,7226,85627,1,578678.13,Hispanic,Female,0,578679.38,0,578679.38,0,578679.38,0,578679.38,1,634653.63,0,578679.38,0,578679.38,1,590874.69,5,1
0902002C,5673,70371,1,909523.38,Hispanic,Male,0,909523.38,0,909523.38,0,909523.38,0,909523.38,1,1057612.5,0,909523.38,1,986915.94,1,929412.31,6,1
0902018C,791,9299,1,615067.31,White and Other,Female,0,615067.31,0,615067.31,0,615067.31,0,615067.31,1,615067.31,0,615067.31,0,615067.31,0,615067.31,1,1
0905003C,5776,71349,2,731060.81,White and Other,Male,0,731061.5,0,731061.5,0,731061.5,0,731061.5,1,731061.5,1,772794.75,1,837886.13,1,760014.88,2,1
0907013C,557,6737,3,815773,Hispanic,Female,0,815773.19,0,815773.19,0,815773.19,0,815773.19,1,1099198.8,0,815773.19,0,815773.19,0,815773.19,5,1
0908021C,820,9668,4,666146.5,Black,Male,0,666146.5,0,666146.5,0,666146.5,0,675868.81,1,1128152.8,0,666146.5,0,666146.5,1,697854,4,1
0909012C,3849,49010,4,694073.19,White and Other,Male,0,694074.81,0,694074.81,0,694074.81,0,694074.81,1,694074.81,1,731907.5,0,694074.81,1,753533.56,2,1
0909015C,274,3248,4,198600,Hispanic,Female,0,198602.05,0,198602.05,0,198602.05,0,198602.05,1,240516.11,1,448409.59,1,230370.91,1,207243.19,5,1
0909022C,4390,56464,3,289174.41,Hispanic,Male,0,289174.41,0,289174.41,0,289174.41,0,289174.41,1,355042.75,1,282073.31,0,289174.41,1,289174.41,6,1
0909022C,7607,89123,3,574475,Hispanic,Male,0,574475.06,0,574475.06,0,574475.06,0,574475.06,1,388896.56,1,513100.66,0,574475.06,1,614252.81,6,1
0909022C,4342,55805,4,414229.94,Hispanic,Male,0,414229.94,0,414229.94,0,414229.94,0,414229.94,1,465021.91,1,421892.91,0,414229.94,1,414229.94,6,1
0911002C,3241,40922,2,282763.09,Hispanic,Female,0,282764.84,0,282764.84,0,282764.84,0,282764.84,1,358169.97,0,282764.84,1,333963.97,1,296691,5,1
0911009C,3241,40897,2,282763.09,Hispanic,Female,0,282764.84,0,282764.84,0,282764.84,0,282764.84,1,604426.38,0,282764.84,1,333964.03,1,296691.03,5,1
0911012C,5241,65876,2,313873,White and Other,Female,0,313872.88,0,313872.88,0,313872.88,0,313872.88,1,313872.88,0,313872.88,1,347644.41,1,321205.13,1,1
0911012C,862,10047,3,115291.74,White and Other,Female,0,115291.71,0,115291.71,0,115291.71,0,115291.71,1,115291.71,0,115291.71,1,119179.83,1,115933.55,1,1
0911019C,7206,85431,1,1520679.6,Hispanic,Male,0,1520679.6,0,1520679.6,0,1520679.6,0,1520679.6,1,1244287.3,1,1529829.9,0,1520679.6,0,1520679.6,6,1
0911019C,7206,85431,4,1520679.6,Hispanic,Male,0,1520679.6,0,1520679.6,0,1520679.6,0,1520679.6,1,1251045.1,1,1529829.9,0,1520679.6,0,1520679.6,6,1
0911023C,1590,19142,2,490590,White and Other,Female,0,490589.91,0,490589.91,0,490589.91,0,490589.91,1,490589.91,1,498153.22,0,490589.91,0,490589.91,1,1
0915015C,2059,25756,4,1521222.9,White and Other,Female,0,1521221.4,0,1521221.4,0,1521221.4,0,1521221.4,1,1521221.4,0,1521221.4,0,1521221.4,0,1521221.4,1,1
0915019C,1259,14718,4,983441.19,White and Other,Male,0,983442.44,0,983442.44,0,983442.44,0,983442.44,1,983442.44,1,1001906.6,0,983442.44,1,1037850.9,2,1
0917001C,3705,46846,2,824886.88,White and Other,Female,0,824886.75,0,824886.75,0,824886.75,0,824886.75,1,824886.75,0,824886.75,0,824886.75,0,824886.75,1,1
0917005C,2082,26101,3,767346.63,White and Other,Male,0,767347.44,0,767347.44,1,881965.06,0,767347.44,1,767347.44,0,767347.44,1,870765.88,1,802734.88,2,1
0918021C,1978,24593,4,263828.94,Hispanic,Female,0,263831.91,0,263831.91,0,263831.91,0,263831.91,1,303111.09,1,270478.72,0,263831.91,1,276495.56,5,1
0920010C,252,2976,1,882346.06,Hispanic,Female,0,882347.31,0,882347.31,0,882347.31,0,882347.31,1,1012446.6,1,893576.19,1,919546.63,1,892177.56,5,1
0920014C,8537,95475,3,670346.56,Hispanic,Male,0,670346.56,0,670346.56,0,670346.56,0,670346.56,1,977232.06,1,690741.63,1,762285.69,1,701309.31,6,1
0921003C,3836,48755,2,759112.81,Black,Male,0,759112.81,0,759112.81,0,759112.81,0,764727.38,1,1096385.8,0,759112.81,0,759112.81,0,759112.81,4,1
0921019C,3821,48461,2,513928.13,Black,Female,0,513928.13,0,513928.13,0,513928.13,0,513928.13,1,543607.06,1,527612.88,1,570945.13,0,513928.13,3,1
0924008C,6544,80270,4,533697.38,White and Other,Female,0,533696.88,0,533696.88,0,533696.88,0,533696.88,1,533696.88,0,533696.88,0,533696.88,1,562577.06,1,1
0926011C,3746,47477,4,417883.94,Black,Male,0,417883.94,0,417883.94,0,417883.94,0,428228,1,908450.31,0,417883.94,0,417883.94,1,417883.94,4,1
0928001C,364,4436,2,325645.5,Hispanic,Female,0,325648.94,0,325648.94,1,371727.34,0,325648.94,1,182352.38,0,325648.94,0,325648.94,1,353041.56,5,1
0928019C,7528,88082,1,228406.45,Hispanic,Female,0,228406.8,0,228406.8,1,259245.7,0,228406.8,1,362201.78,1,238154.11,1,241859.06,1,231197.42,5,1
0932024C,1370,16189,1,1039391.1,White and Other,Female,0,1039391.1,0,1039391.1,0,1039391.1,0,1039391.1,1,1039391.1,0,1039391.1,0,1039391.1,0,1039391.1,1,1
0936001C,3817,48402,3,3528173.8,White and Other,Male,0,3528175,0,3528175,0,3528175,0,3528175,1,3528175,0,3528175,0,3528175,0,3528175,2,1
0936012C,145,1575,1,1507463.1,Black,Male,0,1507463.3,0,1507463.3,0,1507463.3,0,1517039.3,1,2033811.5,0,1507463.3,0,1507463.3,0,1507463.3,4,1
0937004C,3458,43986,1,1929382.6,White and Other,Male,0,1929384.9,0,1929384.9,0,1929384.9,0,1929384.9,1,1929384.9,0,1929384.9,0,1929384.9,0,1929384.9,2,1
0937004C,2480,31640,2,1525120.3,White and Other,Male,0,1525120.6,0,1525120.6,0,1525120.6,0,1525120.6,1,1525120.6,0,1525120.6,0,1525120.6,0,1525120.6,2,1
0937010C,8575,95683,2,68138.859,Hispanic,Female,0,68139.195,0,68139.195,0,68139.195,0,68139.195,1,144324.77,0,68139.195,1,75428.633,1,69579.391,5,1
0938003C,8607,95918,3,322915.88,Hispanic,Male,0,322915.91,0,322915.91,0,322915.91,0,322915.91,1,596543.19,1,340381.66,1,388431.81,1,339574.34,6,1
0938007C,7566,88567,4,1097378.9,Hispanic,Male,0,1097378.8,0,1097378.8,0,1097378.8,0,1097378.8,1,1457210.3,0,1097378.8,0,1097378.8,1,1156483.8,6,1
0938019C,3866,49192,2,283813.84,Black,Female,0,283813.88,0,283813.88,0,283813.88,0,283813.88,1,373584.09,0,283813.88,1,331921.69,1,296872.75,3,1
0938020C,113,1109,1,1180654.5,White and Other,Male,0,1180654.5,0,1180654.5,0,1180654.5,0,1180654.5,1,1180654.5,0,1180654.5,0,1180654.5,1,1180654.5,2,1
0940021C,1922,23846,4,1349027.6,White and Other,Male,0,1349028.4,0,1349028.4,0,1349028.4,0,1349028.4,1,1349028.4,0,1349028.4,1,1448618.1,1,1383101,2,1
0940022C,9021,99961,2,780875.31,White and Other,Male,0,780876.13,0,780876.13,0,780876.13,0,780876.13,1,780876.13,1,819242.5,1,885394.44,0,780876.13,2,1
0942017C,3241,40902,4,282763.09,Hispanic,Female,0,282764.84,0,282764.84,0,282764.84,0,282764.84,1,446332.13,0,282764.84,1,333964,1,296691,5,1
0943021C,7652,89458,2,392797.97,Hispanic,Female,0,392800.47,0,392800.47,0,392800.47,0,392800.47,1,507392.25,0,392800.47,1,460729.09,0,392800.47,5,1
0947011C,6700,81750,1,334424.25,Hispanic,Female,0,334425.59,0,334425.59,0,334425.59,0,334425.59,1,393336.06,1,343985.59,1,374438.25,1,345021.06,5,1
0948016C,4335,55558,3,464807.44,Hispanic,Female,0,464808.59,0,464808.59,0,464808.59,0,464808.59,1,720090.38,1,475109.53,1,498945.22,1,473805.81,5,1
0949001C,8204,93342,4,228648.13,Hispanic,Female,0,228648.13,0,228648.13,0,228648.13,0,228648.13,1,290923.94,1,229713.72,0,228648.13,1,228648.13,5,1
0949016C,7542,88200,2,596069,Hispanic,Male,0,596068.94,0,596068.94,0,596068.94,0,596068.94,1,651830.94,1,604426.38,1,670576.63,1,615918.63,6,1
0949022C,6988,83963,4,1595256,Hispanic,Male,0,1595255.9,0,1595255.9,0,1595255.9,0,1595255.9,1,1459244.5,1,1594727.3,0,1595255.9,0,1595255.9,6,1
0951001C,591,7179,4,536417.06,Hispanic,Female,0,536417.31,0,536417.31,0,536417.31,0,536417.31,1,618207.81,1,546728.06,0,536417.31,0,536417.31,5,1
0951013C,7926,91389,3,404036.63,Hispanic,Female,0,404039.91,0,404039.91,0,404039.91,0,404039.91,1,462531.81,1,414116.5,0,404039.91,1,430156.5,5,1
0952013C,662,7939,1,505995.25,Hispanic,Male,0,505995.31,0,505995.31,0,505995.31,0,505995.31,1,436785.38,1,546005.38,1,541454.25,1,513119.19,6,1
0952014C,4636,59493,1,1209641.9,Hispanic,Male,0,1209641.9,0,1209641.9,0,1209641.9,0,1209641.9,1,1144217.6,1,1197699.5,0,1209641.9,0,1209641.9,6,1
0952024C,392,4724,2,758195.94,Hispanic,Male,0,758195.94,0,758195.94,0,758195.94,0,758195.94,1,1040743.7,1,762838.94,1,815963.19,1,772746.75,6,1
0954004C,7551,88332,3,63828.332,Hispanic,Female,1,281312.25,0,63828.344,0,63828.344,0,63828.344,1,172838.94,0,63828.344,0,63828.344,1,63828.344,5,1
0954013C,3811,48309,4,298999.91,Hispanic,Male,0,298999.91,0,298999.91,0,298999.91,0,298999.91,1,227921.05,1,296768.88,0,298999.91,1,298999.88,6,1
0954017C,6720,81890,1,1172515.6,Hispanic,Male,0,1172515.5,0,1172515.5,0,1172515.5,0,1172515.5,1,957006.69,1,1096114.4,0,1172515.5,1,1211802.6,6,1
0954018C,7010,84079,3,561974.5,Hispanic,Female,0,561977.88,0,561977.88,0,561977.88,0,561977.88,1,596131,1,571162.56,0,561977.88,1,588953.75,5,1
0954022C,4684,60230,2,538996.94,White and Other,Female,0,538996.19,0,538996.19,0,538996.19,0,538996.19,1,538996.19,0,538996.19,0,538996.19,0,538996.19,1,1
0955007C,7438,87422,3,615956.19,Hispanic,Female,0,615959.06,0,615959.06,0,615959.06,0,615959.06,1,653993.13,1,628010.88,0,615959.06,1,638283.94,5,1
0955017C,3382,42764,1,322019.06,Hispanic,Male,0,322019.03,0,322019.03,0,322019.03,0,322019.03,1,527174.44,1,339513.88,0,322019.03,1,355687.5,6,1
0962001C,8948,99046,1,154029.5,White and Other,Male,0,154029.77,0,154029.77,0,154029.77,0,154029.77,1,154029.77,1,177270.56,1,197487.47,1,163487.11,2,1
0964024C,3071,38474,1,742704.31,White and Other,Female,0,742703.81,0,742703.81,0,742703.81,0,742703.81,1,742703.81,0,742703.81,0,742703.81,0,742703.81,1,1
0966010C,431,5265,4,645479.75,Hispanic,Female,0,645482.19,0,645482.19,0,645482.19,0,645482.19,1,459269.09,1,655064.94,1,702314.88,1,665000.5,5,1
0967007C,5579,69377,2,885241.69,White and Other,Male,0,885244.13,0,885244.13,0,885244.13,0,885244.13,1,885244.13,1,915247.81,0,885244.13,1,997840.56,2,1
0968020C,2612,32965,4,329915.97,White and Other,Female,0,329915.59,0,329915.59,0,329915.59,0,329915.59,1,329915.59,1,361405.72,1,397825.28,1,348246.22,1,1
0968023C,4853,61944,3,1073063.3,White and Other,Male,0,1073064.1,0,1073064.1,0,1073064.1,0,1073064.1,1,1073064.1,0,1073064.1,0,1073064.1,0,1073064.1,2,1
0970001C,3909,49591,1,165702.56,White and Other,Female,0,165702.55,0,165702.55,0,165702.55,0,165702.55,1,165702.55,1,184286.42,0,165702.55,1,165702.55,1,1
0972003C,8887,98269,4,521726.25,White and Other,Female,0,521726.22,0,521726.22,0,521726.22,0,521726.22,1,521726.22,0,521726.22,0,521726.22,1,523507.38,1,1
0972007C,2780,34794,2,308102.16,White and Other,Female,0,308101.78,0,308101.78,0,308101.78,0,308101.78,1,308101.78,1,318643.09,1,376011.5,1,326432.44,1,1
0975004C,1919,23776,2,716012.13,White and Other,Male,0,716013.44,0,716013.44,0,716013.44,0,716013.44,1,716013.44,0,716013.44,0,716013.44,0,716013.44,2,1
0975011C,2482,31657,3,537973.06,White and Other,Female,0,537972.88,0,537972.88,0,537972.88,0,537972.88,1,537972.88,0,537972.88,0,537972.88,0,537972.88,1,1
0991006C,3912,49679,2,161625.97,White and Other,Female,0,161625.36,0,161625.36,0,161625.36,0,161625.36,1,161625.36,0,161625.36,0,161625.36,1,177671.25,1,1
0991013C,6361,77661,1,557208.44,White and Other,Male,0,557209.44,0,557209.44,0,557209.44,0,557209.44,1,557209.44,0,557209.44,0,557209.44,1,603672,2,1
0993013C,5387,67535,4,142949.28,White and Other,Female,0,142949.28,0,142949.28,0,142949.28,0,142949.28,1,142949.28,1,533256.88,0,142949.28,1,142949.28,1,1
0993020C,4883,62185,4,1248140.4,White and Other,Male,0,1248141.9,0,1248141.9,0,1248141.9,0,1248141.9,1,1248141.9,0,1248141.9,0,1248141.9,1,1317600.9,2,1
0995008C,4041,51404,1,843884.19,White and Other,Male,0,843885,0,843885,0,843885,0,843885,1,843885,1,872938.06,0,843885,0,843885,2,1
0995020C,615,7395,2,364303.06,Hispanic,Female,0,364303.91,1,716083.5,0,364303.91,0,364303.91,1,192246.05,1,373954.25,1,394280.94,1,370815.31,5,1
0996011C,2797,34939,3,318566.34,White and Other,Female,0,318565.94,0,318565.94,0,318565.94,0,318565.94,1,318565.94,0,318565.94,1,319019.66,1,318667.44,1,1
0998017C,1453,17247,3,1061449,White and Other,Female,0,1061448.4,0,1061448.4,0,1061448.4,0,1061448.4,1,1061448.4,0,1061448.4,0,1061448.4,0,1061448.4,1,1
0999002C,2082,26119,2,761060.75,White and Other,Male,0,761061.56,0,761061.56,1,875706,0,761061.56,1,761061.56,0,761061.56,1,864480,1,796449,2,1
1000003C,107,1033,2,1531029.8,White and Other,Female,0,1531029,0,1531029,0,1531029,0,1531029,1,1531029,0,1531029,0,1531029,0,1531029,1,1
1000004C,132,1425,2,1435950.3,White and Other,Male,0,1435951,0,1435951,0,1435951,0,1435951,1,1435951,0,1435951,0,1435951,0,1435951,2,1
1000024C,884,10361,2,919079.19,White and Other,Male,0,919081.94,0,919081.94,0,919081.94,0,919081.94,1,919081.94,0,919081.94,0,919081.94,1,1051850.8,2,1
1001005C,2623,33150,1,543835.19,White and Other,Male,0,543836.06,0,543836.06,0,543836.06,0,543836.06,1,543836.06,0,543836.06,0,543836.06,1,584253.88,2,1
1001008C,4012,50884,2,583570,White and Other,Female,0,583569.38,0,583569.38,0,583569.38,0,583569.38,1,583569.38,0,583569.38,0,583569.38,0,583569.38,1,1
1004019C,3014,37698,2,566339.5,White and Other,Female,0,566339.13,0,566339.13,0,566339.13,0,566339.13,1,566339.13,0,566339.13,1,647616.56,1,588288.13,1,1
1004022C,523,6162,2,60054.789,White and Other,Female,0,60054.781,0,60054.781,0,60054.781,0,60054.781,1,60054.781,0,60054.781,1,62042.563,1,60268.727,1,1
1006004C,225,2625,2,887912.69,White and Other,Male,0,887914,0,887914,0,887914,0,887914,1,887914,0,887914,0,887914,1,946817.75,2,1
1008002C,917,10707,4,1155420,White and Other,Male,0,1155420,0,1155420,0,1155420,0,1155420,1,1155420,0,1155420,0,1155420,0,1155420,2,1
1008009C,6628,81058,3,171694,Hispanic,Female,0,171697.78,0,171697.78,0,171697.78,0,171697.78,1,745420.13,1,177987.77,0,171697.78,1,187810.13,5,1
1008017C,3471,44192,2,1045438.8,White and Other,Male,0,1045438.8,0,1045438.8,0,1045438.8,0,1045438.8,1,1045438.8,0,1045438.8,0,1045438.8,0,1045438.8,2,1
1009007C,6006,73624,2,312305.78,White and Other,Female,0,312305.63,0,312305.63,0,312305.63,0,312305.63,1,312305.63,1,327425.81,1,343942.97,1,319157.34,1,1
1009009C,38,445,2,1104207.8,White and Other,Female,0,1104207,0,1104207,0,1104207,0,1104207,1,1104207,0,1104207,0,1104207,0,1104207,1,1
1009024C,4887,62233,2,734808.88,White and Other,Male,0,734810.13,0,734810.13,0,734810.13,0,734810.13,1,734810.13,0,734810.13,0,734810.13,0,734810.13,2,1
1010007C,4458,57157,1,553559.38,White and Other,Male,0,553560,0,553560,0,553560,0,553560,1,553560,0,553560,1,668242.13,1,584650.56,2,1
1010007C,4458,57160,2,553559.38,White and Other,Male,0,553560,0,553560,0,553560,0,553560,1,553560,0,553560,1,668242.06,1,584650.56,2,1
1010021C,4686,60258,2,1260177.5,White and Other,Female,0,1260176.9,0,1260176.9,0,1260176.9,0,1260176.9,1,1260176.9,0,1260176.9,0,1260176.9,0,1260176.9,1,1
1012006C,4499,57564,2,207533.31,Hispanic,Female,0,207533.33,0,207533.33,0,207533.33,0,207533.33,1,287094.38,1,217051.05,1,208477.09,1,207544.69,5,1
1012010C,1258,14661,3,413899.84,White and Other,Female,0,413900.06,0,413900.06,0,413900.06,0,413900.06,1,413900.06,1,427111.97,0,413900.06,1,401724.09,1,1
1012010C,204,2404,4,792665.13,White and Other,Female,0,792664.63,0,792664.63,0,792664.63,0,792664.63,1,792664.63,1,840547.88,1,861584.25,1,816156.25,1,1
1012011C,5783,71448,2,329997,White and Other,Female,0,329996.63,0,329996.63,0,329996.63,0,329996.63,1,329996.63,0,329996.63,1,387515.94,1,349572.97,1,1
1012015C,6696,81672,4,64963.473,Hispanic,Female,1,282205.81,0,64963.98,0,64963.98,0,64963.98,1,161425.69,0,64963.98,1,75527.234,1,67141.328,5,1
1012016C,8956,99160,4,512319.13,Hispanic,Male,0,512319.13,0,512319.13,0,512319.13,0,512319.13,1,699314.94,1,540313.31,1,601440.81,1,542314.25,6,1
1012016C,8200,93311,4,879389.25,Hispanic,Male,0,879389.25,0,879389.25,0,879389.25,0,879389.25,1,1028818.6,1,894095.06,0,879389.25,1,928648.13,6,1
1012018C,457,5553,4,300379.69,Hispanic,Male,0,300379.69,0,300379.69,0,300379.69,0,300379.69,1,303013.75,1,319121.13,1,379776.44,1,321490.63,6,1
1014016C,6804,82587,4,552974.94,Hispanic,Male,0,552974.94,0,552974.94,0,552974.94,0,552974.94,1,754432.19,1,571716.44,1,574319.63,1,556819.25,6,1
1014017C,7261,86025,2,1347453.3,Hispanic,Male,0,1347453.1,0,1347453.1,0,1347453.1,0,1347453.1,1,1674500.6,0,1347453.1,0,1347453.1,1,1420222.6,6,1
1018010C,2092,26429,2,1022386.6,White and Other,Male,0,1022386.6,0,1022386.6,0,1022386.6,0,1022386.6,1,1022386.6,0,1022386.6,0,1022386.6,0,1022386.6,2,1
1018012C,8896,98333,1,443877.38,Hispanic,Female,0,443880.03,0,443880.03,0,443880.03,0,443880.03,1,539565.13,1,509158.44,0,443880.03,1,465071,5,1
1018015C,6352,77549,4,1173735.1,White and Other,Male,0,1173735.5,0,1173735.5,0,1173735.5,0,1173735.5,1,1173735.5,0,1173735.5,1,1246048.3,0,1173735.5,2,1
1019005C,2009,25066,3,455797.94,White and Other,Male,0,455798,0,455798,0,455798,0,455798,1,455798,1,515360.13,0,455798,1,455798,2,1
1022016C,5785,71467,2,500020.78,White and Other,Female,0,500020.28,0,500020.25,0,500020.25,0,500020.25,1,500020.25,0,500020.25,0,500020.25,1,525280.06,1,1
1022017C,1551,18691,4,1450937.5,White and Other,Female,0,1450936.9,0,1450936.9,0,1450936.9,0,1450936.9,1,1450936.9,1,1458500.4,0,1450936.9,0,1450936.9,1,1
1023017C,5829,71855,2,279138.94,Black,Male,1,539899.56,0,279138.94,0,279138.94,0,292336.34,1,593104.31,1,299119.91,1,290787.22,1,281433,4,1
1026013C,5254,66080,4,803543.38,White and Other,Male,0,803544.31,0,803544.31,0,803544.31,0,803544.31,1,803544.31,1,821104.44,0,803544.31,1,839098.69,2,1
1026017C,3234,40759,3,843927.75,White and Other,Male,0,843927.75,0,843927.75,0,843927.75,0,843927.75,1,843927.75,1,857846.69,0,843927.75,1,842410.63,2,1
1026022C,4036,51318,1,578222.13,White and Other,Female,0,578222.13,0,578222.13,0,578222.13,0,578222.13,1,578222.13,1,589145.25,0,578222.13,1,578222.13,1,1
1029002C,4206,53610,2,1194783.8,White and Other,Female,0,1194783.6,0,1194783.6,0,1194783.6,0,1194783.6,1,1194783.6,1,1211210,0,1194783.6,0,1194783.6,1,1
1029017C,3360,42359,4,602517.69,Hispanic,Female,0,602519.38,0,602519.38,1,692738.94,0,602519.38,1,741712.75,1,613089.75,1,650585.81,1,615593.44,5,1
1031015C,2235,28461,4,501044.63,White and Other,Male,0,501045.03,0,501045.03,0,501045.03,0,501045.03,1,501045.03,1,514685.75,1,582287.06,1,522727.88,2,1
1031024C,4953,62873,1,557093.94,White and Other,Male,0,557094.38,0,557094.38,0,557094.38,0,557094.38,1,557094.38,1,602087.06,1,627910.31,1,575941.38,2,1
1033003C,4777,61113,4,463233,Hispanic,Female,0,463235.5,0,463235.47,0,463235.47,0,463235.47,1,465162.31,0,463235.47,1,520870.59,1,483029.38,5,1
1033009C,6778,82362,4,471704.72,Hispanic,Male,0,471704.69,0,471704.69,0,471704.69,0,471704.69,1,703436.81,1,473237.56,1,499710.78,1,471704.69,6,1
1033014C,6810,82641,1,452033.56,Hispanic,Female,0,452035.41,0,452035.41,0,452035.41,0,452035.41,1,300922.03,1,489226.56,1,506753.31,1,466918.69,5,1
1037002C,8381,94617,3,154743.56,Black,Male,1,420030.75,0,154743.61,0,154743.61,0,167618.97,1,535463.69,1,198071.16,1,205474.48,1,168542.42,4,1
1037017C,2962,37031,1,737607.19,Black,Female,0,737607.19,0,737607.19,0,737607.19,0,737607.19,1,837966.81,0,737607.19,0,737607.19,0,737607.19,3,1
1038012C,1291,15162,2,865558.69,White and Other,Male,0,865559.13,0,865559.13,0,865559.13,0,865559.13,1,865559.13,0,865559.13,0,865559.13,1,884555.75,2,1
1038013C,108,1060,1,1659943.6,White and Other,Male,0,1659944.9,0,1659944.9,0,1659944.9,0,1659944.9,1,1659944.9,0,1659944.9,0,1659944.9,0,1659944.9,2,1
1038016C,530,6303,2,368102.69,White and Other,Female,0,368102.5,0,368102.5,0,368102.5,0,368102.5,1,368102.5,0,368102.5,0,368102.5,0,368102.5,1,1
1038023C,6582,80732,1,166258.03,Hispanic,Female,0,166258.16,0,166258.16,0,166258.16,0,166258.16,1,591668.19,1,174181.55,1,169092.64,1,166695.25,5,1
1039006C,6468,78776,1,259595.97,Hispanic,Female,0,259595.97,0,259595.97,1,392797.97,0,259595.97,1,363764.47,1,270500.41,0,259595.97,1,259595.97,5,1
1039006C,6468,78785,2,259595.97,Hispanic,Female,0,259595.97,0,259595.97,1,392797.97,0,259595.97,1,378777.31,1,270500.44,0,259595.97,1,259595.97,5,1
1039008C,8907,98498,4,545652.38,Hispanic,Male,0,545652.31,0,545652.31,0,545652.31,0,545652.31,1,826431.06,1,551596,0,545652.31,1,586554.81,6,1
1039014C,6092,74504,3,68138.859,Hispanic,Female,1,299536.31,0,68138.859,0,68138.859,0,68138.859,1,171997.84,1,82713.273,0,68138.859,1,68138.859,5,1
1039018C,7596,88971,4,445969.53,Hispanic,Male,0,445969.56,0,445969.56,0,445969.56,0,445969.56,1,567713,1,434291.88,1,480391.72,1,452860.03,6,1
1040013C,38,443,1,1104207.8,White and Other,Female,0,1104207.1,0,1104207.1,0,1104207.1,0,1104207.1,1,1104207.1,0,1104207.1,0,1104207.1,0,1104207.1,1,1
1042006C,4390,56467,2,289174.41,Hispanic,Male,0,289174.38,0,289174.38,0,289174.38,0,289174.38,1,337394.94,1,282073.31,0,289174.38,1,289174.38,6,1
1042018C,6647,81182,3,589092.19,Hispanic,Male,0,589092.13,0,589092.13,0,589092.13,0,589092.13,1,841291.31,1,614382.75,0,589092.13,1,652765.94,6,1
1044011C,1673,20406,2,741340.81,White and Other,Female,0,741340.75,0,741340.75,0,741340.75,0,741340.75,1,741340.75,1,758445.81,1,767560.63,0,741340.75,1,1
1044012C,773,8958,3,235574.55,White and Other,Male,0,235575.66,0,235575.66,0,235575.66,0,235575.66,1,235575.66,1,250314.06,0,235575.66,1,283381.56,2,1
